1.0051417723469784, -2.494813278008296
1.0403355928799762, -1.971991701244814
1.0750684752379995, -1.5207468879668051
1.1093427544675276, -1.1255186721991703
1.145409415374413, -0.7863070539419088
1.181020275208578, -0.48443983402489654
1.2161739329421353, -0.22925311203319532
1.2526721104383582, -0.014522821576763656
1.288265690928578, 0.17219917012448138
1.3243052652963057, 0.3309128630705398
1.3612424315305995, 0.47095435684647335
1.3963741398272533, 0.5798755186721989
1.4324020389625856, 0.6607883817427389
1.4688796680497924, 0.7385892116182575
1.504452700130996, 0.7883817427385893
1.5404754621640744, 0.8350622406639
1.5764944881227863, 0.8568464730290453
1.6134115729573595, 0.8630705394190866
1.6498770598028754, 0.8599585062240659
1.6849900877276962, 0.8443983402489621
1.72190156845072, 0.8132780082987547
1.757461524271641, 0.7759336099585057
1.7939190719591271, 0.7199170124481318
1.8303766196466142, 0.6639004149377592
1.8659333064024644, 0.6047717842323641
1.9028354469395716, 0.5114107883817423
1.9392892585526913, 0.43049792531120246
1.9761899980619115, 0.32780082987551684
2.0117406136969156, 0.22821576763485396
2.0490896821301225, 0.11307053941908718
2.0837375687963067, -0.0020746887966813787
