2.002823965,0.916989071
2.165969192,0.913295593
2.347366738,0.908042014
2.49067959,0.90699901
2.659575382,0.904127751
3.09736898,0.896081796
3.366256331,0.892730831
3.51924798,0.889388802
3.622529543,0.888621071
3.713091494,0.888238401
3.784497571,0.885678042
3.843694406,0.885295793
3.901064047,0.884913645
3.945348308,0.884531336
3.987321257,0.883893763
4.089887242,0.881983219
4.201014931,0.880458352
4.479565423,0.876024589
4.753054558,0.871235118
4.934141133,0.867221064
5.064634,0.864846827
5.176619139,0.862977136
5.268730808,0.860116698
5.347370045,0.85813265
5.415708647,0.856029341
5.535456467,0.852699535
5.673840912,0.847912059
5.734202587,0.845100935
5.787035232,0.841934119
5.836235778,0.839263837
5.894165344,0.835877464
